epoch,cost_train,cost_test,accu_train,accu_test
  462.0000,    0.7706,    0.7677,    0.6051,    0.6048
  463.0000,    0.7704,    0.7674,    0.6049,    0.6051
  464.0000,    0.7695,    0.7671,    0.6047,    0.6053
  465.0000,    0.7692,    0.7668,    0.6057,    0.6054
  466.0000,    0.7695,    0.7664,    0.6059,    0.6056
  467.0000,    0.7692,    0.7661,    0.6052,    0.6059
  468.0000,    0.7686,    0.7658,    0.6060,    0.6060
  469.0000,    0.7683,    0.7655,    0.6066,    0.6061
  470.0000,    0.7679,    0.7652,    0.6067,    0.6064
  471.0000,    0.7680,    0.7649,    0.6070,    0.6066
  472.0000,    0.7673,    0.7646,    0.6073,    0.6070
  473.0000,    0.7669,    0.7644,    0.6077,    0.6073
  474.0000,    0.7669,    0.7641,    0.6076,    0.6076
  475.0000,    0.7667,    0.7638,    0.6083,    0.6078
  476.0000,    0.7667,    0.7635,    0.6083,    0.6080
  477.0000,    0.7661,    0.7632,    0.6085,    0.6084
  478.0000,    0.7653,    0.7630,    0.6082,    0.6086
  479.0000,    0.7659,    0.7627,    0.6085,    0.6086
  480.0000,    0.7654,    0.7624,    0.6085,    0.6088
  481.0000,    0.7643,    0.7622,    0.6090,    0.6090
  482.0000,    0.7647,    0.7619,    0.6096,    0.6092
  483.0000,    0.7641,    0.7617,    0.6100,    0.6094
  484.0000,    0.7642,    0.7614,    0.6095,    0.6096
  485.0000,    0.7641,    0.7612,    0.6100,    0.6097
  486.0000,    0.7638,    0.7609,    0.6102,    0.6099
  487.0000,    0.7638,    0.7607,    0.6106,    0.6099
  488.0000,    0.7630,    0.7604,    0.6108,    0.6103
  489.0000,    0.7628,    0.7602,    0.6112,    0.6105
  490.0000,    0.7625,    0.7600,    0.6116,    0.6106
  491.0000,    0.7629,    0.7597,    0.6122,    0.6109
  492.0000,    0.7624,    0.7595,    0.6115,    0.6110
  493.0000,    0.7621,    0.7593,    0.6125,    0.6112
  494.0000,    0.7620,    0.7590,    0.6125,    0.6115
  495.0000,    0.7618,    0.7588,    0.6130,    0.6116
  496.0000,    0.7619,    0.7586,    0.6132,    0.6118
  497.0000,    0.7611,    0.7583,    0.6133,    0.6120
  498.0000,    0.7611,    0.7581,    0.6135,    0.6124
  499.0000,    0.7607,    0.7579,    0.6135,    0.6126
  500.0000,    0.7610,    0.7577,    0.6141,    0.6128
  501.0000,    0.7605,    0.7575,    0.6143,    0.6130
  502.0000,    0.7601,    0.7573,    0.6142,    0.6133
  503.0000,    0.7595,    0.7570,    0.6153,    0.6137
  504.0000,    0.7598,    0.7568,    0.6147,    0.6139
  505.0000,    0.7597,    0.7566,    0.6153,    0.6142
  506.0000,    0.7591,    0.7564,    0.6158,    0.6144
  507.0000,    0.7590,    0.7562,    0.6165,    0.6146
  508.0000,    0.7590,    0.7560,    0.6156,    0.6148
  509.0000,    0.7586,    0.7558,    0.6163,    0.6151
  510.0000,    0.7582,    0.7556,    0.6166,    0.6154
  511.0000,    0.7583,    0.7554,    0.6172,    0.6157
  512.0000,    0.7582,    0.7552,    0.6176,    0.6160
  513.0000,    0.7580,    0.7550,    0.6172,    0.6164
  514.0000,    0.7582,    0.7547,    0.6171,    0.6166
  515.0000,    0.7575,    0.7545,    0.6181,    0.6168
  516.0000,    0.7574,    0.7543,    0.6187,    0.6170
  517.0000,    0.7572,    0.7541,    0.6186,    0.6172
  518.0000,    0.7571,    0.7539,    0.6194,    0.6174
  519.0000,    0.7566,    0.7537,    0.6192,    0.6178
  520.0000,    0.7571,    0.7535,    0.6189,    0.6182
  521.0000,    0.7561,    0.7533,    0.6193,    0.6185
  522.0000,    0.7565,    0.7531,    0.6196,    0.6187
  523.0000,    0.7565,    0.7529,    0.6205,    0.6188
  524.0000,    0.7558,    0.7527,    0.6206,    0.6189
  525.0000,    0.7559,    0.7525,    0.6213,    0.6192
  526.0000,    0.7556,    0.7523,    0.6205,    0.6195
  527.0000,    0.7554,    0.7521,    0.6216,    0.6198
  528.0000,    0.7549,    0.7519,    0.6212,    0.6201
  529.0000,    0.7550,    0.7517,    0.6218,    0.6204
  530.0000,    0.7547,    0.7515,    0.6228,    0.6207
  531.0000,    0.7549,    0.7513,    0.6225,    0.6209
  532.0000,    0.7550,    0.7511,    0.6231,    0.6214
  533.0000,    0.7543,    0.7510,    0.6230,    0.6217
  534.0000,    0.7539,    0.7508,    0.6236,    0.6221
  535.0000,    0.7543,    0.7506,    0.6235,    0.6225
  536.0000,    0.7533,    0.7504,    0.6242,    0.6228
  537.0000,    0.7534,    0.7502,    0.6247,    0.6231
  538.0000,    0.7535,    0.7500,    0.6246,    0.6234
  539.0000,    0.7534,    0.7498,    0.6250,    0.6239
  540.0000,    0.7533,    0.7496,    0.6257,    0.6241
  541.0000,    0.7532,    0.7494,    0.6259,    0.6244
  542.0000,    0.7527,    0.7492,    0.6255,    0.6249
  543.0000,    0.7524,    0.7490,    0.6266,    0.6251
  544.0000,    0.7520,    0.7488,    0.6267,    0.6254
  545.0000,    0.7519,    0.7486,    0.6271,    0.6259
  546.0000,    0.7521,    0.7484,    0.6274,    0.6262
  547.0000,    0.7518,    0.7482,    0.6278,    0.6263
  548.0000,    0.7512,    0.7480,    0.6274,    0.6268
  549.0000,    0.7511,    0.7478,    0.6282,    0.6270
  550.0000,    0.7509,    0.7476,    0.6280,    0.6274
  551.0000,    0.7505,    0.7474,    0.6287,    0.6279
  552.0000,    0.7508,    0.7472,    0.6294,    0.6282
  553.0000,    0.7508,    0.7470,    0.6298,    0.6286
  554.0000,    0.7502,    0.7468,    0.6297,    0.6290
  555.0000,    0.7501,    0.7466,    0.6301,    0.6293
  556.0000,    0.7503,    0.7464,    0.6309,    0.6296
  557.0000,    0.7501,    0.7462,    0.6308,    0.6297
  558.0000,    0.7493,    0.7460,    0.6305,    0.6298
  559.0000,    0.7497,    0.7458,    0.6314,    0.6302
  560.0000,    0.7492,    0.7456,    0.6315,    0.6305
  561.0000,    0.7490,    0.7454,    0.6318,    0.6308
  562.0000,    0.7490,    0.7452,    0.6326,    0.6311
  563.0000,    0.7484,    0.7450,    0.6325,    0.6315
  564.0000,    0.7487,    0.7447,    0.6331,    0.6319
  565.0000,    0.7480,    0.7445,    0.6335,    0.6322
  566.0000,    0.7483,    0.7443,    0.6346,    0.6324
  567.0000,    0.7484,    0.7441,    0.6342,    0.6329
  568.0000,    0.7477,    0.7439,    0.6346,    0.6333
  569.0000,    0.7477,    0.7437,    0.6350,    0.6339
  570.0000,    0.7474,    0.7435,    0.6355,    0.6340
  571.0000,    0.7470,    0.7433,    0.6356,    0.6343
  572.0000,    0.7467,    0.7431,    0.6358,    0.6348
  573.0000,    0.7461,    0.7429,    0.6362,    0.6351
  574.0000,    0.7464,    0.7426,    0.6362,    0.6355
  575.0000,    0.7465,    0.7424,    0.6372,    0.6360
  576.0000,    0.7460,    0.7422,    0.6374,    0.6366
  577.0000,    0.7462,    0.7420,    0.6378,    0.6371
  578.0000,    0.7457,    0.7418,    0.6386,    0.6374
  579.0000,    0.7460,    0.7416,    0.6384,    0.6378
  580.0000,    0.7451,    0.7413,    0.6381,    0.6382
  581.0000,    0.7450,    0.7411,    0.6387,    0.6384
  582.0000,    0.7450,    0.7409,    0.6393,    0.6386
  583.0000,    0.7450,    0.7407,    0.6399,    0.6388
  584.0000,    0.7453,    0.7405,    0.6402,    0.6393
  585.0000,    0.7444,    0.7402,    0.6401,    0.6397
  586.0000,    0.7445,    0.7400,    0.6407,    0.6401
  587.0000,    0.7439,    0.7398,    0.6411,    0.6406
  588.0000,    0.7438,    0.7396,    0.6420,    0.6410
  589.0000,    0.7432,    0.7393,    0.6423,    0.6412
  590.0000,    0.7432,    0.7391,    0.6428,    0.6414
  591.0000,    0.7432,    0.7389,    0.6432,    0.6418
  592.0000,    0.7426,    0.7387,    0.6427,    0.6423
  593.0000,    0.7426,    0.7384,    0.6435,    0.6427
  594.0000,    0.7419,    0.7382,    0.6439,    0.6430
  595.0000,    0.7422,    0.7380,    0.6442,    0.6433
  596.0000,    0.7422,    0.7377,    0.6452,    0.6436
  597.0000,    0.7421,    0.7375,    0.6455,    0.6440
  598.0000,    0.7419,    0.7373,    0.6449,    0.6443
  599.0000,    0.7417,    0.7370,    0.6455,    0.6447
  600.0000,    0.7413,    0.7368,    0.6464,    0.6450
  601.0000,    0.7409,    0.7366,    0.6468,    0.6456
  602.0000,    0.7408,    0.7363,    0.6470,    0.6460
  603.0000,    0.7403,    0.7361,    0.6476,    0.6465
  604.0000,    0.7405,    0.7358,    0.6477,    0.6469
  605.0000,    0.7400,    0.7356,    0.6486,    0.6472
  606.0000,    0.7401,    0.7353,    0.6500,    0.6472
  607.0000,    0.7400,    0.7351,    0.6490,    0.6476
  608.0000,    0.7388,    0.7348,    0.6494,    0.6477
  609.0000,    0.7391,    0.7346,    0.6501,    0.6480
  610.0000,    0.7391,    0.7343,    0.6502,    0.6487
  611.0000,    0.7392,    0.7341,    0.6508,    0.6492
  612.0000,    0.7384,    0.7338,    0.6514,    0.6495
  613.0000,    0.7384,    0.7336,    0.6519,    0.6498
  614.0000,    0.7374,    0.7333,    0.6525,    0.6501
  615.0000,    0.7373,    0.7331,    0.6524,    0.6505
  616.0000,    0.7381,    0.7328,    0.6530,    0.6509
  617.0000,    0.7369,    0.7325,    0.6539,    0.6513
  618.0000,    0.7372,    0.7323,    0.6537,    0.6518
  619.0000,    0.7367,    0.7320,    0.6539,    0.6523
  620.0000,    0.7367,    0.7317,    0.6554,    0.6524
  621.0000,    0.7364,    0.7315,    0.6547,    0.6526
  622.0000,    0.7362,    0.7312,    0.6556,    0.6530
  623.0000,    0.7360,    0.7309,    0.6565,    0.6538
  624.0000,    0.7356,    0.7306,    0.6568,    0.6542
  625.0000,    0.7358,    0.7304,    0.6574,    0.6546
  626.0000,    0.7351,    0.7301,    0.6570,    0.6550
  627.0000,    0.7356,    0.7298,    0.6582,    0.6555
  628.0000,    0.7345,    0.7295,    0.6586,    0.6559
  629.0000,    0.7345,    0.7292,    0.6593,    0.6564
  630.0000,    0.7341,    0.7290,    0.6602,    0.6569
  631.0000,    0.7339,    0.7287,    0.6601,    0.6572
  632.0000,    0.7332,    0.7284,    0.6601,    0.6578
  633.0000,    0.7333,    0.7281,    0.6615,    0.6583
  634.0000,    0.7329,    0.7278,    0.6614,    0.6588
  635.0000,    0.7326,    0.7275,    0.6618,    0.6592
  636.0000,    0.7324,    0.7272,    0.6619,    0.6596
  637.0000,    0.7321,    0.7269,    0.6626,    0.6600
  638.0000,    0.7325,    0.7266,    0.6635,    0.6606
  639.0000,    0.7318,    0.7263,    0.6640,    0.6609
  640.0000,    0.7311,    0.7260,    0.6640,    0.6614
  641.0000,    0.7313,    0.7257,    0.6649,    0.6621
  642.0000,    0.7310,    0.7254,    0.6652,    0.6627
  643.0000,    0.7306,    0.7251,    0.6664,    0.6632
  644.0000,    0.7299,    0.7247,    0.6667,    0.6638
  645.0000,    0.7299,    0.7244,    0.6671,    0.6640
  646.0000,    0.7296,    0.7241,    0.6679,    0.6645
  647.0000,    0.7294,    0.7238,    0.6674,    0.6649
  648.0000,    0.7293,    0.7234,    0.6689,    0.6653
  649.0000,    0.7290,    0.7231,    0.6689,    0.6661
  650.0000,    0.7287,    0.7228,    0.6696,    0.6668
  651.0000,    0.7281,    0.7225,    0.6697,    0.6675
  652.0000,    0.7276,    0.7221,    0.6703,    0.6682
  653.0000,    0.7275,    0.7218,    0.6707,    0.6687
  654.0000,    0.7280,    0.7214,    0.6721,    0.6693
  655.0000,    0.7269,    0.7211,    0.6723,    0.6700
  656.0000,    0.7272,    0.7208,    0.6721,    0.6703
  657.0000,    0.7263,    0.7204,    0.6738,    0.6712
  658.0000,    0.7264,    0.7201,    0.6741,    0.6716
  659.0000,    0.7252,    0.7197,    0.6746,    0.6722
  660.0000,    0.7256,    0.7194,    0.6753,    0.6725
  661.0000,    0.7252,    0.7190,    0.6758,    0.6730
  662.0000,    0.7251,    0.7186,    0.6758,    0.6734
  663.0000,    0.7245,    0.7183,    0.6769,    0.6739
  664.0000,    0.7246,    0.7179,    0.6773,    0.6743
  665.0000,    0.7241,    0.7176,    0.6778,    0.6749
  666.0000,    0.7237,    0.7172,    0.6783,    0.6755
  667.0000,    0.7233,    0.7168,    0.6795,    0.6762
  668.0000,    0.7229,    0.7165,    0.6802,    0.6767
  669.0000,    0.7229,    0.7161,    0.6802,    0.6772
  670.0000,    0.7222,    0.7157,    0.6806,    0.6777
  671.0000,    0.7223,    0.7153,    0.6808,    0.6783
  672.0000,    0.7216,    0.7150,    0.6806,    0.6788
  673.0000,    0.7216,    0.7146,    0.6818,    0.6794
  674.0000,    0.7211,    0.7142,    0.6829,    0.6797
  675.0000,    0.7216,    0.7138,    0.6824,    0.6803
  676.0000,    0.7207,    0.7134,    0.6842,    0.6810
  677.0000,    0.7202,    0.7130,    0.6846,    0.6818
  678.0000,    0.7200,    0.7126,    0.6850,    0.6824
  679.0000,    0.7193,    0.7122,    0.6854,    0.6828
  680.0000,    0.7187,    0.7118,    0.6869,    0.6832
  681.0000,    0.7189,    0.7114,    0.6871,    0.6837
  682.0000,    0.7188,    0.7110,    0.6868,    0.6842
  683.0000,    0.7179,    0.7106,    0.6879,    0.6846
  684.0000,    0.7174,    0.7102,    0.6885,    0.6851
  685.0000,    0.7169,    0.7098,    0.6893,    0.6859
  686.0000,    0.7171,    0.7094,    0.6900,    0.6865
  687.0000,    0.7165,    0.7089,    0.6904,    0.6872
  688.0000,    0.7163,    0.7085,    0.6912,    0.6877
  689.0000,    0.7155,    0.7081,    0.6920,    0.6883
  690.0000,    0.7152,    0.7077,    0.6924,    0.6889
  691.0000,    0.7151,    0.7072,    0.6926,    0.6894
  692.0000,    0.7147,    0.7068,    0.6929,    0.6900
  693.0000,    0.7141,    0.7064,    0.6942,    0.6904
  694.0000,    0.7141,    0.7059,    0.6943,    0.6912
  695.0000,    0.7135,    0.7055,    0.6962,    0.6917
  696.0000,    0.7131,    0.7050,    0.6958,    0.6928
  697.0000,    0.7129,    0.7046,    0.6979,    0.6936
  698.0000,    0.7129,    0.7041,    0.6976,    0.6942
  699.0000,    0.7117,    0.7037,    0.6985,    0.6948
  700.0000,    0.7111,    0.7032,    0.6989,    0.6955
  701.0000,    0.7115,    0.7028,    0.6984,    0.6961
  702.0000,    0.7107,    0.7023,    0.7000,    0.6968
  703.0000,    0.7105,    0.7019,    0.7002,    0.6973
  704.0000,    0.7091,    0.7014,    0.7014,    0.6979
  705.0000,    0.7094,    0.7009,    0.7028,    0.6986
  706.0000,    0.7092,    0.7005,    0.7021,    0.6991
  707.0000,    0.7083,    0.7000,    0.7034,    0.6996
  708.0000,    0.7091,    0.6995,    0.7034,    0.7004
  709.0000,    0.7080,    0.6991,    0.7045,    0.7011
  710.0000,    0.7078,    0.6986,    0.7050,    0.7014
  711.0000,    0.7066,    0.6981,    0.7055,    0.7021
  712.0000,    0.7069,    0.6976,    0.7067,    0.7028
  713.0000,    0.7064,    0.6971,    0.7066,    0.7034
  714.0000,    0.7057,    0.6966,    0.7068,    0.7042
  715.0000,    0.7052,    0.6961,    0.7091,    0.7048
  716.0000,    0.7048,    0.6956,    0.7088,    0.7053
  717.0000,    0.7045,    0.6951,    0.7098,    0.7059
  718.0000,    0.7040,    0.6946,    0.7103,    0.7064
  719.0000,    0.7040,    0.6941,    0.7103,    0.7069
  720.0000,    0.7034,    0.6936,    0.7110,    0.7076
  721.0000,    0.7028,    0.6931,    0.7118,    0.7085
  722.0000,    0.7020,    0.6926,    0.7127,    0.7092
  723.0000,    0.7018,    0.6921,    0.7136,    0.7102
  724.0000,    0.7016,    0.6916,    0.7142,    0.7108
  725.0000,    0.7009,    0.6911,    0.7147,    0.7115
  726.0000,    0.7007,    0.6906,    0.7154,    0.7120
  727.0000,    0.7000,    0.6900,    0.7156,    0.7128
  728.0000,    0.6994,    0.6895,    0.7167,    0.7135
  729.0000,    0.6996,    0.6890,    0.7176,    0.7143
  730.0000,    0.6990,    0.6884,    0.7176,    0.7151
  731.0000,    0.6980,    0.6879,    0.7192,    0.7158
  732.0000,    0.6976,    0.6874,    0.7187,    0.7166
  733.0000,    0.6977,    0.6868,    0.7187,    0.7173
  734.0000,    0.6970,    0.6863,    0.7199,    0.7180
  735.0000,    0.6968,    0.6857,    0.7207,    0.7187
  736.0000,    0.6960,    0.6852,    0.7215,    0.7195
  737.0000,    0.6952,    0.6846,    0.7217,    0.7202
  738.0000,    0.6947,    0.6841,    0.7221,    0.7210
  739.0000,    0.6945,    0.6835,    0.7229,    0.7216
  740.0000,    0.6946,    0.6830,    0.7247,    0.7224
  741.0000,    0.6931,    0.6824,    0.7243,    0.7231
  742.0000,    0.6930,    0.6819,    0.7257,    0.7242
  743.0000,    0.6919,    0.6813,    0.7253,    0.7248
  744.0000,    0.6923,    0.6807,    0.7271,    0.7255
  745.0000,    0.6912,    0.6801,    0.7280,    0.7261
  746.0000,    0.6909,    0.6796,    0.7282,    0.7268
  747.0000,    0.6895,    0.6790,    0.7281,    0.7276
  748.0000,    0.6898,    0.6784,    0.7294,    0.7285
  749.0000,    0.6890,    0.6778,    0.7296,    0.7293
  750.0000,    0.6886,    0.6772,    0.7301,    0.7300
  751.0000,    0.6886,    0.6766,    0.7315,    0.7307
  752.0000,    0.6879,    0.6760,    0.7311,    0.7317
  753.0000,    0.6873,    0.6755,    0.7324,    0.7324
  754.0000,    0.6870,    0.6749,    0.7323,    0.7332
  755.0000,    0.6866,    0.6743,    0.7338,    0.7341
  756.0000,    0.6855,    0.6737,    0.7337,    0.7351
  757.0000,    0.6856,    0.6731,    0.7348,    0.7357
  758.0000,    0.6840,    0.6725,    0.7349,    0.7366
  759.0000,    0.6836,    0.6718,    0.7353,    0.7373
  760.0000,    0.6836,    0.6712,    0.7375,    0.7380
  761.0000,    0.6831,    0.6706,    0.7366,    0.7387
  762.0000,    0.6827,    0.6700,    0.7379,    0.7396
  763.0000,    0.6824,    0.6694,    0.7382,    0.7403
  764.0000,    0.6810,    0.6688,    0.7391,    0.7410
  765.0000,    0.6808,    0.6682,    0.7385,    0.7417
  766.0000,    0.6806,    0.6675,    0.7389,    0.7424
  767.0000,    0.6804,    0.6669,    0.7401,    0.7429
  768.0000,    0.6791,    0.6663,    0.7413,    0.7435
  769.0000,    0.6790,    0.6656,    0.7416,    0.7441
  770.0000,    0.6785,    0.6650,    0.7428,    0.7450
  771.0000,    0.6778,    0.6644,    0.7415,    0.7455
  772.0000,    0.6768,    0.6637,    0.7435,    0.7461
  773.0000,    0.6772,    0.6631,    0.7433,    0.7466
  774.0000,    0.6761,    0.6625,    0.7442,    0.7471
  775.0000,    0.6755,    0.6618,    0.7445,    0.7475
  776.0000,    0.6754,    0.6612,    0.7446,    0.7484
  777.0000,    0.6736,    0.6605,    0.7446,    0.7490
  778.0000,    0.6745,    0.6599,    0.7457,    0.7497
  779.0000,    0.6732,    0.6592,    0.7470,    0.7506
  780.0000,    0.6719,    0.6586,    0.7481,    0.7510
  781.0000,    0.6723,    0.6579,    0.7484,    0.7516
  782.0000,    0.6708,    0.6573,    0.7480,    0.7523
  783.0000,    0.6709,    0.6566,    0.7489,    0.7526
  784.0000,    0.6701,    0.6559,    0.7485,    0.7530
  785.0000,    0.6691,    0.6553,    0.7507,    0.7533
  786.0000,    0.6697,    0.6546,    0.7511,    0.7536
  787.0000,    0.6680,    0.6540,    0.7501,    0.7541
  788.0000,    0.6681,    0.6533,    0.7517,    0.7544
  789.0000,    0.6666,    0.6526,    0.7518,    0.7550
  790.0000,    0.6667,    0.6520,    0.7526,    0.7553
  791.0000,    0.6658,    0.6513,    0.7529,    0.7556
  792.0000,    0.6652,    0.6506,    0.7533,    0.7560
  793.0000,    0.6646,    0.6500,    0.7540,    0.7564
  794.0000,    0.6645,    0.6493,    0.7538,    0.7565
  795.0000,    0.6629,    0.6486,    0.7542,    0.7568
  796.0000,    0.6626,    0.6480,    0.7542,    0.7573
  797.0000,    0.6630,    0.6473,    0.7557,    0.7578
  798.0000,    0.6624,    0.6466,    0.7556,    0.7580
  799.0000,    0.6622,    0.6459,    0.7556,    0.7583
  800.0000,    0.6609,    0.6453,    0.7561,    0.7585
  801.0000,    0.6607,    0.6446,    0.7570,    0.7589
  802.0000,    0.6595,    0.6439,    0.7574,    0.7593
